CustomerKey;Name;Marital Status;Gender;Education;Occupation;Continent;City;State;CountryRegion;Birth Date
2382;Jenkins, Vanessa;M;F;Bachelors;Management;North America;Coronado;California;United States;22/3/1949 0:00
2421;Turner, Jordan;M;F;Bachelors;Management;North America;Grossmont;California;United States;2/8/1965 0:00
2430;Washington, Gabrielle;M;F;Bachelors;Management;North America;Palo Alto;California;United States;4/2/1964 0:00
2448;Cox, Destiny;M;F;Bachelors;Management;North America;Long Beach;California;United States;4/5/1962 0:00
2449;Ward, Catherine;M;F;Bachelors;Management;North America;Palo Alto;California;United States;13/7/1962 0:00
2453;Evans, Kaitlyn;M;F;Bachelors;Management;North America;Glendale;California;United States;13/3/1961 0:00
2454;Howard, Amanda;M;F;Bachelors;Management;North America;Lincoln Acres;California;United States;11/5/1961 0:00
2456;Bryant, Kaitlyn;M;F;Bachelors;Management;North America;San Diego;California;United States;10/8/1961 0:00
3121;Cooper, Gabrielle;M;F;Bachelors;Management;North America;Berkeley;California;United States;17/6/1967 0:00
3123;Miller, Kaitlyn;M;F;Bachelors;Management;North America;Long Beach;California;United States;13/2/1942 0:00
3240;Peterson, Maria;M;F;Bachelors;Management;North America;Lakewood;California;United States;19/6/1941 0:00
3255;Gill, Tabitha;M;F;Bachelors;Management;North America;Bellflower;California;United States;1/9/1943 0:00
3389;Rogers, Kaylee;M;F;Bachelors;Management;North America;National City;California;United States;15/7/1946 0:00
3463;Sanz, Beth;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;2/7/1962 0:00
3465;Price, Elizabeth;M;F;Bachelors;Management;North America;San Carlos;California;United States;27/6/1962 0:00
3473;Diaz, Natalie;M;F;Bachelors;Management;North America;San Gabriel;California;United States;3/6/1961 0:00
3485;Hall, Samantha;M;F;Bachelors;Management;North America;National City;California;United States;6/9/1960 0:00
4161;Van, Candace;M;F;Bachelors;Management;North America;Chula Vista;California;United States;20/1/1942 0:00
4167;Goel, Nina;M;F;Bachelors;Management;North America;Concord;California;United States;11/9/1943 0:00
4283;Thomas, Elizabeth;M;F;Bachelors;Management;North America;San Diego;California;United States;21/7/1963 0:00
4308;Garcia, Jennifer;M;F;Bachelors;Management;North America;Los Angeles;California;United States;25/4/1945 0:00
4309;Lal, Christy;M;F;Bachelors;Management;North America;Berkeley;California;United States;11/4/1945 0:00
4313;Gonzales, Alexandria;M;F;Bachelors;Management;North America;Newport Beach;California;United States;15/7/1945 0:00
4317;Harris, Alexis;M;F;Bachelors;Management;North America;Daly City;California;United States;11/10/1947 0:00
4318;Jenkins, Rachel;M;F;Bachelors;Management;North America;Burlingame;California;United States;20/5/1947 0:00
4320;Sanchez, Jade;M;F;Bachelors;Management;North America;Concord;California;United States;4/1/1947 0:00
4334;Diaz, Marie;M;F;Bachelors;Management;North America;Burbank;California;United States;5/11/1949 0:00
4366;Gray, Victoria;M;F;Bachelors;Management;North America;Glendale;California;United States;24/10/1965 0:00
4369;Martin, Brandi;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;8/2/1964 0:00
4380;Griffin, Amanda;M;F;Bachelors;Management;North America;San Diego;California;United States;23/11/1963 0:00
4383;Blue, Kimberly;M;F;Bachelors;Management;North America;Berkeley;California;United States;11/5/1962 0:00
4389;Smith, Victoria;M;F;Bachelors;Management;North America;Downey;California;United States;19/1/1961 0:00
4395;Wilson, Natalie;M;F;Bachelors;Management;North America;Lemon Grove;California;United States;6/4/1936 0:00
4742;Allen, Isabella;M;F;Bachelors;Management;North America;Woodland Hills;California;United States;11/10/1942 0:00
4743;Thompson, Grace;M;F;Bachelors;Management;North America;Palo Alto;California;United States;7/11/1942 0:00
4845;Brown, Megan;M;F;Bachelors;Management;North America;Grossmont;California;United States;25/12/1968 0:00
4854;Brown, Jasmine;M;F;Bachelors;Management;North America;Mill Valley;California;United States;22/2/1967 0:00
4855;Wood, Miranda;M;F;Bachelors;Management;North America;Downey;California;United States;28/8/1967 0:00
4950;Green, Katherine;M;F;Bachelors;Management;North America;Mill Valley;California;United States;10/9/1964 0:00
5646;Subram, Chelsea;M;F;Bachelors;Management;North America;Chula Vista;California;United States;18/10/1942 0:00
5649;Coleman, Rachel;M;F;Bachelors;Management;North America;Glendale;California;United States;26/6/1942 0:00
5780;Watson, Morgan;M;F;Bachelors;Management;North America;West Covina;California;United States;27/10/1944 0:00
5793;Torres, Maria;M;F;Bachelors;Management;North America;Long Beach;California;United States;10/6/1947 0:00
5796;Garcia, Regina;M;F;Bachelors;Management;North America;Berkeley;California;United States;4/5/1947 0:00
5799;Martin, Latasha;M;F;Bachelors;Management;North America;Coronado;California;United States;4/5/1948 0:00
5800;Gonzales, Stephanie;M;F;Bachelors;Management;North America;Fremont;California;United States;7/10/1948 0:00
5843;Yang, Jenny;M;F;Bachelors;Management;North America;Burbank;California;United States;9/4/1964 0:00
5845;Robinson, Emma;M;F;Bachelors;Management;North America;Torrance;California;United States;25/7/1964 0:00
5861;Rogers, Haley;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;17/3/1962 0:00
5867;Parker, Alexandra;M;F;Bachelors;Management;North America;Grossmont;California;United States;26/10/1961 0:00
5876;Diaz, Samantha;M;F;Bachelors;Management;North America;Coronado;California;United States;27/2/1935 0:00
5906;Stewart, Janet;M;F;Bachelors;Management;North America;Imperial Beach;California;United States;10/4/1938 0:00
5910;Walker, Chloe;M;F;Bachelors;Management;North America;Long Beach;California;United States;10/11/1939 0:00
6419;Ramirez, Victoria;M;F;Bachelors;Management;North America;Burlingame;California;United States;13/2/1963 0:00
6420;Reed, Brianna;M;F;Bachelors;Management;North America;Chula Vista;California;United States;3/6/1963 0:00
6422;Henderson, Katherine;M;F;Bachelors;Management;North America;Spring Valley;California;United States;2/5/1963 0:00
6553;Howard, Julia;M;F;Bachelors;Management;North America;Downey;California;United States;27/8/1942 0:00
7071;Martinez, Alyssa;M;F;Bachelors;Management;North America;Santa Monica;California;United States;4/2/1946 0:00
7072;Campbell, Katelyn;M;F;Bachelors;Management;North America;Grossmont;California;United States;13/8/1946 0:00
7080;Martin, Victoria;M;F;Bachelors;Management;North America;La Jolla;California;United States;15/5/1947 0:00
7081;Richardson, Paige;M;F;Bachelors;Management;North America;Novato;California;United States;13/11/1947 0:00
7097;Kelly, Ariana;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;2/3/1949 0:00
7376;Morris, Michelle;M;F;Bachelors;Management;North America;Redwood City;California;United States;23/5/1964 0:00
7389;Russell, Julia;M;F;Bachelors;Management;North America;Spring Valley;California;United States;16/11/1963 0:00
7406;Gutierrez, Sheila;M;F;Bachelors;Management;North America;Berkeley;California;United States;10/6/1961 0:00
7522;Rowe, Meghan;M;F;Bachelors;Management;North America;Chula Vista;California;United States;20/3/1965 0:00
7540;Russell, Riley;M;F;Bachelors;Management;North America;Grossmont;California;United States;18/2/1943 0:00
7785;Brooks, Trinity;M;F;Bachelors;Management;North America;Santa Monica;California;United States;2/4/1968 0:00
7820;Bennett, Miranda;M;F;Bachelors;Management;North America;Santa Cruz;California;United States;26/4/1963 0:00
7821;Cook, Alexandria;M;F;Bachelors;Management;North America;West Covina;California;United States;2/2/1963 0:00
7831;Ortega, Kristine;M;F;Bachelors;Management;North America;Bellflower;California;United States;8/9/1961 0:00
7879;Ramos, Mallory;M;F;Bachelors;Management;North America;Colma;California;United States;19/10/1940 0:00
7967;Rai, Carly;M;F;Bachelors;Management;North America;Berkeley;California;United States;18/10/1942 0:00
7974;Yuan, Kate;M;F;Bachelors;Management;North America;Burlingame;California;United States;10/6/1943 0:00
7982;Watson, Savannah;M;F;Bachelors;Management;North America;Palo Alto;California;United States;27/4/1944 0:00
7990;Suri, Cindy;M;F;Bachelors;Management;North America;Burlingame;California;United States;20/10/1945 0:00
8686;Perez, Brandy;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;16/3/1964 0:00
8699;Barnes, Stephanie;M;F;Bachelors;Management;North America;San Diego;California;United States;2/5/1962 0:00
8842;Jenkins, Alexandria;M;F;Bachelors;Management;North America;El Cajon;California;United States;4/10/1943 0:00
8857;Madan, Tammy;M;F;Bachelors;Management;North America;Burbank;California;United States;16/6/1946 0:00
8860;Zhao, Lisa;M;F;Bachelors;Management;North America;Burlingame;California;United States;11/7/1946 0:00
9327;Blue, Paige;M;F;Bachelors;Management;North America;San Carlos;California;United States;11/8/1963 0:00
9328;Perez, Sophia;M;F;Bachelors;Management;North America;San Carlos;California;United States;12/4/1963 0:00
9329;Carter, Sierra;M;F;Bachelors;Management;North America;San Diego;California;United States;18/11/1963 0:00
9340;Hughes, Kaitlyn;M;F;Bachelors;Management;North America;Long Beach;California;United States;26/7/1962 0:00
9341;Kelly, Makayla;M;F;Bachelors;Management;North America;National City;California;United States;27/3/1962 0:00
9345;Anand, Ashlee;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;15/10/1961 0:00
9348;Roberts, Savannah;M;F;Bachelors;Management;North America;San Gabriel;California;United States;16/9/1961 0:00
9393;Ramirez, Destiny;M;F;Bachelors;Management;North America;Palo Alto;California;United States;11/3/1940 0:00
9401;Henderson, Sydney;M;F;Bachelors;Management;North America;Fremont;California;United States;21/9/1942 0:00
9402;Jenkins, Hannah;M;F;Bachelors;Management;North America;Burlingame;California;United States;11/4/1942 0:00
9466;Henderson, Isabel;M;F;Bachelors;Management;North America;Colma;California;United States;9/6/1957 0:00
9497;Roberts, Jada;M;F;Bachelors;Management;North America;El Cajon;California;United States;4/9/1943 0:00
9510;Murphy, Alexandria;M;F;Bachelors;Management;North America;Imperial Beach;California;United States;21/4/1945 0:00
9524;Howard, Emma;M;F;Bachelors;Management;North America;La Jolla;California;United States;11/5/1948 0:00
9637;Patterson, Olivia;M;F;Bachelors;Management;North America;Newport Beach;California;United States;4/5/1964 0:00
9644;Patterson, Abigail;M;F;Bachelors;Management;North America;Imperial Beach;California;United States;15/1/1934 0:00
10269;Lewis, Elizabeth;M;F;Bachelors;Management;North America;Burlingame;California;United States;14/6/1968 0:00
10288;Jimenez, Kendra;M;F;Bachelors;Management;North America;Chula Vista;California;United States;16/11/1963 0:00
10301;Morgan, Kaylee;M;F;Bachelors;Management;North America;Fremont;California;United States;6/8/1961 0:00
10423;Wood, Karen;M;F;Bachelors;Management;North America;Oakland;California;United States;12/1/1957 0:00
10449;Nelson, Jenna;M;F;Bachelors;Management;North America;Concord;California;United States;4/4/1943 0:00
10476;Alexander, Cassidy;M;F;Bachelors;Management;North America;Daly City;California;United States;20/8/1948 0:00
10478;Watson, Katelyn;M;F;Bachelors;Management;North America;Mill Valley;California;United States;10/6/1948 0:00
10479;Reed, Abigail;M;F;Bachelors;Management;North America;National City;California;United States;14/7/1948 0:00
10744;Rubio, Theresa;M;F;Bachelors;Management;North America;Chula Vista;California;United States;21/10/1965 0:00
10745;Perry, Emma;M;F;Bachelors;Management;North America;Colma;California;United States;18/3/1965 0:00
10757;Carter, Allison;M;F;Bachelors;Management;North America;Santa Monica;California;United States;24/11/1943 0:00
10768;Ramirez, Mariah;M;F;Bachelors;Management;North America;Bellflower;California;United States;13/6/1946 0:00
10772;Shen, Sheena;M;F;Bachelors;Management;North America;Chula Vista;California;United States;10/12/1946 0:00
10787;Bennett, Alexis;M;F;Bachelors;Management;North America;El Cajon;California;United States;2/7/1948 0:00
10788;Allen, Rebecca;M;F;Bachelors;Management;North America;Grossmont;California;United States;15/11/1948 0:00
10790;Griffin, Lauren;M;F;Bachelors;Management;North America;National City;California;United States;25/6/1948 0:00
10910;Ward, Allison;M;F;Bachelors;Management;North America;Palo Alto;California;United States;24/6/1934 0:00
11049;Washington, Grace;M;F;Bachelors;Management;North America;San Francisco;California;United States;22/4/1967 0:00
11056;Clark, Hannah;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;5/3/1968 0:00
11089;Diaz, Hannah;M;F;Bachelors;Management;North America;Glendale;California;United States;19/1/1961 0:00
11738;Sai, Heidi;M;F;Bachelors;Management;North America;Berkeley;California;United States;8/5/1944 0:00
11739;Diaz, Haley;M;F;Bachelors;Management;North America;Novato;California;United States;10/7/1944 0:00
11747;Zhang, Erica;M;F;Bachelors;Management;North America;Concord;California;United States;6/9/1945 0:00
11748;Martinez, Brianna;M;F;Bachelors;Management;North America;Glendale;California;United States;10/3/1945 0:00
12029;Taylor, Anna;M;F;Bachelors;Management;North America;Palo Alto;California;United States;12/2/1962 0:00
12036;Howard, Maria;M;F;Bachelors;Management;North America;Newport Beach;California;United States;11/9/1961 0:00
12483;Gray, Zoe;M;F;Bachelors;Management;North America;Daly City;California;United States;23/5/1963 0:00
12502;Perry, Isabelle;M;F;Bachelors;Management;North America;Lemon Grove;California;United States;2/7/1936 0:00
12587;Coleman, Madison;M;F;Bachelors;Management;North America;Palo Alto;California;United States;21/6/1972 0:00
12590;Baker, Amanda;M;F;Bachelors;Management;North America;Imperial Beach;California;United States;6/4/1967 0:00
12681;Powell, Anna;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;12/10/1941 0:00
12684;Alonso, Dana;M;F;Bachelors;Management;North America;Bellflower;California;United States;2/5/1942 0:00
12709;Coleman, Victoria;M;F;Bachelors;Management;North America;Beverly Hills;California;United States;2/7/1946 0:00
